2022-11-11 09:52:53 status half-configured thunderbird:amd64 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:53 status unpacked thunderbird:amd64 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:53 status half-installed thunderbird:amd64 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:54 status triggers-pending mailcap:all 3.70+nmu1ubuntu1
2022-11-11 09:52:54 status triggers-pending gnome-menus:amd64 3.36.0-1ubuntu3
2022-11-11 09:52:54 status triggers-pending desktop-file-utils:amd64 0.26-1ubuntu3
2022-11-11 09:52:54 status triggers-pending hicolor-icon-theme:all 0.17-2
2022-11-11 09:52:54 status triggers-pending man-db:amd64 2.10.2-1
2022-11-11 09:52:54 status unpacked thunderbird:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 upgrade thunderbird-gnome-support:amd64 1:102.2.2+build1-0ubuntu0.22.04.1 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status half-configured thunderbird-gnome-support:amd64 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:54 status unpacked thunderbird-gnome-support:amd64 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:54 status half-installed thunderbird-gnome-support:amd64 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:54 status unpacked thunderbird-gnome-support:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 startup packages configure
2022-11-11 09:52:54 configure thunderbird:amd64 1:102.4.2+build2-0ubuntu0.22.04.1 <none>
2022-11-11 09:52:54 status unpacked thunderbird:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status half-configured thunderbird:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status installed thunderbird:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 configure thunderbird-locale-en:amd64 1:102.4.2+build2-0ubuntu0.22.04.1 <none>
2022-11-11 09:52:54 status unpacked thunderbird-locale-en:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status half-configured thunderbird-locale-en:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status installed thunderbird-locale-en:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 configure thunderbird-locale-ar:amd64 1:102.4.2+build2-0ubuntu0.22.04.1 <none>
2022-11-11 09:52:54 status unpacked thunderbird-locale-ar:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status half-configured thunderbird-locale-ar:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status installed thunderbird-locale-ar:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 configure thunderbird-gnome-support:amd64 1:102.4.2+build2-0ubuntu0.22.04.1 <none>
2022-11-11 09:52:54 status unpacked thunderbird-gnome-support:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status half-configured thunderbird-gnome-support:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 status installed thunderbird-gnome-support:amd64 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:54 trigproc desktop-file-utils:amd64 0.26-1ubuntu3 <none>
2022-11-11 09:52:54 status half-configured desktop-file-utils:amd64 0.26-1ubuntu3
2022-11-11 09:52:54 status installed desktop-file-utils:amd64 0.26-1ubuntu3
2022-11-11 09:52:54 trigproc hicolor-icon-theme:all 0.17-2 <none>
2022-11-11 09:52:54 status half-configured hicolor-icon-theme:all 0.17-2
2022-11-11 09:52:54 status installed hicolor-icon-theme:all 0.17-2
2022-11-11 09:52:54 trigproc gnome-menus:amd64 3.36.0-1ubuntu3 <none>
2022-11-11 09:52:54 status half-configured gnome-menus:amd64 3.36.0-1ubuntu3
2022-11-11 09:52:54 status installed gnome-menus:amd64 3.36.0-1ubuntu3
2022-11-11 09:52:54 trigproc man-db:amd64 2.10.2-1 <none>
2022-11-11 09:52:54 status half-configured man-db:amd64 2.10.2-1
2022-11-11 09:52:54 status installed man-db:amd64 2.10.2-1
2022-11-11 09:52:54 trigproc mailcap:all 3.70+nmu1ubuntu1 <none>
2022-11-11 09:52:54 status half-configured mailcap:all 3.70+nmu1ubuntu1
2022-11-11 09:52:54 status installed mailcap:all 3.70+nmu1ubuntu1
2022-11-11 09:52:57 startup archives unpack
2022-11-11 09:52:57 upgrade thunderbird-locale-en-us:all 1:102.2.2+build1-0ubuntu0.22.04.1 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:57 status half-configured thunderbird-locale-en-us:all 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:57 status unpacked thunderbird-locale-en-us:all 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:57 status half-installed thunderbird-locale-en-us:all 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:52:57 status unpacked thunderbird-locale-en-us:all 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:57 startup packages configure
2022-11-11 09:52:57 configure thunderbird-locale-en-us:all 1:102.4.2+build2-0ubuntu0.22.04.1 <none>
2022-11-11 09:52:57 status unpacked thunderbird-locale-en-us:all 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:57 status half-configured thunderbird-locale-en-us:all 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:52:57 status installed thunderbird-locale-en-us:all 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:53:00 startup archives unpack
2022-11-11 09:53:00 upgrade thunderbird-locale-en-gb:all 1:102.2.2+build1-0ubuntu0.22.04.1 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:53:00 status half-configured thunderbird-locale-en-gb:all 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:53:00 status unpacked thunderbird-locale-en-gb:all 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:53:00 status half-installed thunderbird-locale-en-gb:all 1:102.2.2+build1-0ubuntu0.22.04.1
2022-11-11 09:53:00 status unpacked thunderbird-locale-en-gb:all 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:53:00 startup packages configure
2022-11-11 09:53:00 configure thunderbird-locale-en-gb:all 1:102.4.2+build2-0ubuntu0.22.04.1 <none>
2022-11-11 09:53:00 status unpacked thunderbird-locale-en-gb:all 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:53:00 status half-configured thunderbird-locale-en-gb:all 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-11 09:53:00 status installed thunderbird-locale-en-gb:all 1:102.4.2+build2-0ubuntu0.22.04.1
2022-11-26 11:37:21 startup archives unpack
2022-11-26 11:37:21 upgrade linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-52.58+1 5.15.0-53.59+1
2022-11-26 11:37:21 status half-configured linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-52.58+1
2022-11-26 11:37:21 status unpacked linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-52.58+1
2022-11-26 11:37:21 status half-installed linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-52.58+1
2022-11-26 11:37:21 status unpacked linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-53.59+1
2022-11-26 11:37:21 startup packages configure
2022-11-26 11:37:21 configure linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-53.59+1 <none>
2022-11-26 11:37:21 status unpacked linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-53.59+1
2022-11-26 11:37:21 status half-configured linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-53.59+1
2022-11-26 11:37:21 status installed linux-modules-nvidia-470-generic-hwe-20.04:amd64 5.15.0-53.59+1
2022-11-26 11:37:24 startup archives unpack
2022-11-26 11:37:24 install linux-modules-5.15.0-53-generic:amd64 <none> 5.15.0-53.59
2022-11-26 11:37:24 status half-installed linux-modules-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:24 status unpacked linux-modules-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:24 install linux-image-5.15.0-53-generic:amd64 <none> 5.15.0-53.59
2022-11-26 11:37:24 status half-installed linux-image-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:24 status unpacked linux-image-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:25 install linux-modules-extra-5.15.0-53-generic:amd64 <none> 5.15.0-53.59
2022-11-26 11:37:25 status half-installed linux-modules-extra-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:26 status unpacked linux-modules-extra-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:26 upgrade linux-generic-hwe-22.04:amd64 5.15.0.52.52 5.15.0.53.53
2022-11-26 11:37:26 status half-configured linux-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:26 status unpacked linux-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:26 status half-installed linux-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:26 status unpacked linux-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:37:26 upgrade linux-image-generic-hwe-22.04:amd64 5.15.0.52.52 5.15.0.53.53
2022-11-26 11:37:26 status half-configured linux-image-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:26 status unpacked linux-image-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:26 status half-installed linux-image-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:26 status unpacked linux-image-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:37:26 install linux-headers-5.15.0-53:all <none> 5.15.0-53.59
2022-11-26 11:37:26 status half-installed linux-headers-5.15.0-53:all 5.15.0-53.59
2022-11-26 11:37:27 status unpacked linux-headers-5.15.0-53:all 5.15.0-53.59
2022-11-26 11:37:27 install linux-headers-5.15.0-53-generic:amd64 <none> 5.15.0-53.59
2022-11-26 11:37:27 status half-installed linux-headers-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:28 status unpacked linux-headers-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:28 upgrade linux-headers-generic-hwe-22.04:amd64 5.15.0.52.52 5.15.0.53.53
2022-11-26 11:37:28 status half-configured linux-headers-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:28 status unpacked linux-headers-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:28 status half-installed linux-headers-generic-hwe-22.04:amd64 5.15.0.52.52
2022-11-26 11:37:28 status unpacked linux-headers-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:37:28 startup packages configure
2022-11-26 11:37:28 configure linux-headers-5.15.0-53:all 5.15.0-53.59 <none>
2022-11-26 11:37:28 status unpacked linux-headers-5.15.0-53:all 5.15.0-53.59
2022-11-26 11:37:28 status half-configured linux-headers-5.15.0-53:all 5.15.0-53.59
2022-11-26 11:37:28 status installed linux-headers-5.15.0-53:all 5.15.0-53.59
2022-11-26 11:37:28 configure linux-headers-5.15.0-53-generic:amd64 5.15.0-53.59 <none>
2022-11-26 11:37:28 status unpacked linux-headers-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:28 status half-configured linux-headers-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:58 status installed linux-headers-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:58 configure linux-headers-generic-hwe-22.04:amd64 5.15.0.53.53 <none>
2022-11-26 11:37:58 status unpacked linux-headers-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:37:58 status half-configured linux-headers-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:37:58 status installed linux-headers-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:37:58 configure linux-image-5.15.0-53-generic:amd64 5.15.0-53.59 <none>
2022-11-26 11:37:58 status unpacked linux-image-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:37:58 status half-configured linux-image-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:00 status installed linux-image-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:00 status triggers-pending linux-image-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:00 configure linux-modules-extra-5.15.0-53-generic:amd64 5.15.0-53.59 <none>
2022-11-26 11:38:00 status unpacked linux-modules-extra-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:00 status half-configured linux-modules-extra-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:00 status installed linux-modules-extra-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:00 configure linux-modules-5.15.0-53-generic:amd64 5.15.0-53.59 <none>
2022-11-26 11:38:00 status unpacked linux-modules-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:00 status half-configured linux-modules-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:01 status installed linux-modules-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:01 configure linux-image-generic-hwe-22.04:amd64 5.15.0.53.53 <none>
2022-11-26 11:38:01 status unpacked linux-image-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:38:01 status half-configured linux-image-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:38:01 status installed linux-image-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:38:01 configure linux-generic-hwe-22.04:amd64 5.15.0.53.53 <none>
2022-11-26 11:38:01 status unpacked linux-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:38:01 status half-configured linux-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:38:01 status installed linux-generic-hwe-22.04:amd64 5.15.0.53.53
2022-11-26 11:38:01 trigproc linux-image-5.15.0-53-generic:amd64 5.15.0-53.59 <none>
2022-11-26 11:38:01 status half-configured linux-image-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:06 status installed linux-image-5.15.0-53-generic:amd64 5.15.0-53.59
2022-11-26 11:38:10 startup archives unpack
2022-11-26 11:38:10 upgrade xserver-common:all 2:21.1.3-2ubuntu2.1 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 status half-configured xserver-common:all 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:10 status unpacked xserver-common:all 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:10 status half-installed xserver-common:all 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:10 status triggers-pending man-db:amd64 2.10.2-1
2022-11-26 11:38:10 status unpacked xserver-common:all 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 upgrade xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.1 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 status half-configured xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:10 status unpacked xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:10 status half-installed xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:10 status unpacked xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 startup packages configure
2022-11-26 11:38:10 configure xserver-common:all 2:21.1.3-2ubuntu2.3 <none>
2022-11-26 11:38:10 status unpacked xserver-common:all 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 status half-configured xserver-common:all 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 status installed xserver-common:all 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 configure xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.3 <none>
2022-11-26 11:38:10 status unpacked xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 status half-configured xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 status installed xserver-xorg-core:amd64 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:10 trigproc man-db:amd64 2.10.2-1 <none>
2022-11-26 11:38:10 status half-configured man-db:amd64 2.10.2-1
2022-11-26 11:38:10 status installed man-db:amd64 2.10.2-1
2022-11-26 11:38:14 startup archives unpack
2022-11-26 11:38:14 upgrade xserver-xephyr:amd64 2:21.1.3-2ubuntu2.1 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:14 status half-configured xserver-xephyr:amd64 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:14 status unpacked xserver-xephyr:amd64 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:14 status half-installed xserver-xephyr:amd64 2:21.1.3-2ubuntu2.1
2022-11-26 11:38:14 status triggers-pending man-db:amd64 2.10.2-1
2022-11-26 11:38:14 status unpacked xserver-xephyr:amd64 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:14 startup packages configure
2022-11-26 11:38:14 configure xserver-xephyr:amd64 2:21.1.3-2ubuntu2.3 <none>
2022-11-26 11:38:14 status unpacked xserver-xephyr:amd64 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:14 status half-configured xserver-xephyr:amd64 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:14 status installed xserver-xephyr:amd64 2:21.1.3-2ubuntu2.3
2022-11-26 11:38:14 trigproc man-db:amd64 2.10.2-1 <none>
2022-11-26 11:38:14 status half-configured man-db:amd64 2.10.2-1
2022-11-26 11:38:14 status installed man-db:amd64 2.10.2-1
2022-11-26 11:38:17 startup archives unpack
2022-11-26 11:38:18 upgrade libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.2 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2022-11-26 11:38:18 status half-configured libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status unpacked libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status half-installed libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status unpacked libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 upgrade libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.2 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status half-configured libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status unpacked libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status half-installed libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status unpacked libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 upgrade libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.2 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status half-configured libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status unpacked libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status half-installed libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status unpacked libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 upgrade libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.2 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status half-configured libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status unpacked libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status half-installed libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.2
2022-11-26 11:38:18 status triggers-pending man-db:amd64 2.10.2-1
2022-11-26 11:38:18 status unpacked libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 startup packages configure
2022-11-26 11:38:18 configure libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.3 <none>
2022-11-26 11:38:18 status unpacked libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status half-configured libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status installed libwinpr2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 configure libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.3 <none>
2022-11-26 11:38:18 status unpacked libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status half-configured libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status installed libfreerdp2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 configure libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.3 <none>
2022-11-26 11:38:18 status unpacked libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status half-configured libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status installed libfreerdp-server2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 configure libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.3 <none>
2022-11-26 11:38:18 status unpacked libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status half-configured libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 status installed libfreerdp-client2-2:amd64 2.6.1+dfsg1-3ubuntu2.3
2022-11-26 11:38:18 trigproc man-db:amd64 2.10.2-1 <none>
2022-11-26 11:38:18 status half-configured man-db:amd64 2.10.2-1
2022-11-26 11:38:18 status installed man-db:amd64 2.10.2-1
2022-11-26 11:38:18 trigproc libc-bin:amd64 2.35-0ubuntu3.1 <none>
2022-11-26 11:38:18 status half-configured libc-bin:amd64 2.35-0ubuntu3.1
2022-11-26 11:38:18 status installed libc-bin:amd64 2.35-0ubuntu3.1
2022-11-26 11:38:21 startup archives unpack
2022-11-26 11:38:21 upgrade gir1.2-webkit2-4.0:amd64 2.36.8-0ubuntu0.22.04.1 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:21 status half-configured gir1.2-webkit2-4.0:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:21 status unpacked gir1.2-webkit2-4.0:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:21 status half-installed gir1.2-webkit2-4.0:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:21 status unpacked gir1.2-webkit2-4.0:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:21 upgrade gir1.2-javascriptcoregtk-4.0:amd64 2.36.8-0ubuntu0.22.04.1 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:21 status half-configured gir1.2-javascriptcoregtk-4.0:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:21 status unpacked gir1.2-javascriptcoregtk-4.0:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:21 status half-installed gir1.2-javascriptcoregtk-4.0:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:21 status unpacked gir1.2-javascriptcoregtk-4.0:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 upgrade libwebkit2gtk-4.0-37:amd64 2.36.8-0ubuntu0.22.04.1 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2022-11-26 11:38:22 status half-configured libwebkit2gtk-4.0-37:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:22 status unpacked libwebkit2gtk-4.0-37:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:22 status half-installed libwebkit2gtk-4.0-37:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:22 status unpacked libwebkit2gtk-4.0-37:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 upgrade libjavascriptcoregtk-4.0-18:amd64 2.36.8-0ubuntu0.22.04.1 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status half-configured libjavascriptcoregtk-4.0-18:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:22 status unpacked libjavascriptcoregtk-4.0-18:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:22 status half-installed libjavascriptcoregtk-4.0-18:amd64 2.36.8-0ubuntu0.22.04.1
2022-11-26 11:38:22 status unpacked libjavascriptcoregtk-4.0-18:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 startup packages configure
2022-11-26 11:38:22 configure libjavascriptcoregtk-4.0-18:amd64 2.38.2-0ubuntu0.22.04.2 <none>
2022-11-26 11:38:22 status unpacked libjavascriptcoregtk-4.0-18:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status half-configured libjavascriptcoregtk-4.0-18:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status installed libjavascriptcoregtk-4.0-18:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 configure gir1.2-javascriptcoregtk-4.0:amd64 2.38.2-0ubuntu0.22.04.2 <none>
2022-11-26 11:38:22 status unpacked gir1.2-javascriptcoregtk-4.0:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status half-configured gir1.2-javascriptcoregtk-4.0:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status installed gir1.2-javascriptcoregtk-4.0:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 configure libwebkit2gtk-4.0-37:amd64 2.38.2-0ubuntu0.22.04.2 <none>
2022-11-26 11:38:22 status unpacked libwebkit2gtk-4.0-37:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status half-configured libwebkit2gtk-4.0-37:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status installed libwebkit2gtk-4.0-37:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 configure gir1.2-webkit2-4.0:amd64 2.38.2-0ubuntu0.22.04.2 <none>
2022-11-26 11:38:22 status unpacked gir1.2-webkit2-4.0:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status half-configured gir1.2-webkit2-4.0:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 status installed gir1.2-webkit2-4.0:amd64 2.38.2-0ubuntu0.22.04.2
2022-11-26 11:38:22 trigproc libc-bin:amd64 2.35-0ubuntu3.1 <none>
2022-11-26 11:38:22 status half-configured libc-bin:amd64 2.35-0ubuntu3.1
2022-11-26 11:38:22 status installed libc-bin:amd64 2.35-0ubuntu3.1
2022-11-26 11:38:25 startup archives unpack
2022-11-26 11:38:26 upgrade libflac8:amd64 1.3.3-2build2 1.3.3-2ubuntu0.1
2022-11-26 11:38:26 status triggers-pending libc-bin:amd64 2.35-0ubuntu3.1
2022-11-26 11:38:26 status half-configured libflac8:amd64 1.3.3-2build2
2022-11-26 11:38:26 status unpacked libflac8:amd64 1.3.3-2build2
2022-11-26 11:38:26 status half-installed libflac8:amd64 1.3.3-2build2
